index,cluster_id,span_days,iqr_days,log_mean_gap_seconds,rejected
617,3062,242.0,0.75,15.469386319828942,False
618,3063,220.0,204.75,13.869998743248344,False
619,3066,5.0,0.5,11.877568578558138,False
620,3069,223.0,149.5,14.576690148916047,False
621,3071,336.0,138.75,14.005800284407405,False
622,3080,204.0,5.0,14.605421406956527,False
623,3091,201.0,14.0,14.367462769857177,False
624,3095,68.0,67.0,14.893103479408309,False
625,3109,22.0,5.0,12.848347495716363,True
626,3117,33.0,12.0,12.783808974578792,False
627,3119,11.0,5.0,12.378343866470628,True
628,3124,217.0,203.0,14.549415730996387,False
629,3125,221.0,218.0,14.367010383511529,False
630,3128,575.0,0.0,16.111675083155397,False
631,3130,211.0,139.0,14.320705815469843,False
632,3131,66.0,0.0,14.170103335698682,False
633,3135,217.0,139.75,14.66719876665277,True
634,3136,224.0,30.5,14.581164429310968,False
635,3137,198.0,2.0,14.863250516258628,False
636,3139,224.0,219.0,14.69894746496735,False
637,3144,7.0,4.25,11.70321519141336,False
638,3145,220.0,47.0,14.563145923808289,False
639,3149,8.0,0.0,12.347572207803873,True
640,3150,220.0,152.75,14.680928959464673,True
641,3154,203.0,1.75,14.88818946460588,True
642,3155,68.0,67.0,14.893103479408309,False
643,3159,1.0,0.0,11.366742954792146,False
644,3162,220.0,201.5,13.927157157088292,False
645,3165,9.0,2.0,11.48452599044853,False
646,3166,219.0,2.0,14.964055215380593,False
647,3169,10.0,1.5,11.877568578558138,False
648,3175,216.0,20.0,14.102964032861053,False
649,3178,220.0,196.25,14.563145923808289,False
650,3180,201.0,2.0,14.367462769857177,False
651,3183,21.0,4.0,11.638676670275789,False
652,3189,203.0,73.75,14.37736384083989,False
653,3193,224.0,1.5,14.475803913653142,False
654,3200,3.0,1.0,11.366742954792146,False
655,3206,68.0,67.0,14.893103479408309,False
656,3214,68.0,67.0,14.893103479408309,False
657,3215,68.0,67.0,14.893103479408309,False
658,3221,68.0,1.75,14.199956298848363,False
659,3226,224.0,153.0,13.888017248751023,False
660,3230,12.0,2.0,11.654425027243928,False
661,3232,0.0,0.0,,False
662,3241,2.0,0.5,11.366742954792146,False
663,3245,204.0,19.25,14.605421406956527,False
664,3251,219.0,21.75,14.676373142928812,False
665,3256,219.0,211.0,14.964055215380593,False
666,3260,294.0,47.0,14.747737629136783,False
667,3263,220.0,13.5,14.968611031916453,False
668,3264,198.0,2.0,15.045572073052583,False
669,3266,198.0,7.75,14.709099836431369,False
670,3271,36.0,1.75,13.340823980814157,False
671,3272,221.0,4.0,14.685464114630063,False
672,3278,231.0,1.0,15.71054837664583,False
673,3282,182.0,1.0,14.961311729434842,False
674,3285,154.0,140.5,15.017401196085885,False
675,3297,67.0,0.0,15.571435574183113,False
676,3298,0.0,0.0,,False
677,3299,68.0,67.0,14.893103479408309,False
678,3306,0.0,0.0,,False
679,3307,68.0,68.0,14.893103479408309,False
680,3310,0.0,0.0,,False
681,3312,7.0,1.0,12.21404081517935,True
682,3316,81.0,10.0,12.716669671741164,False
683,3317,11.0,3.0,12.378343866470628,True
684,3318,81.0,10.0,12.716669671741164,False
685,3333,81.0,10.0,12.716669671741164,False
686,3342,219.0,1.0,14.558590107272428,False
687,3354,7.0,2.5,11.926358742727569,False
688,3357,81.0,10.0,12.716669671741164,False
689,3359,206.0,159.75,14.392034030587682,False
690,3374,224.0,16.5,14.380493733848816,False
691,3375,21.0,2.75,12.619505923287514,False
692,3378,206.0,3.75,14.748708974526414,False
693,3381,219.0,10.0,14.964055215380593,False
694,3391,220.0,8.75,14.457785408150462,True
695,3398,11.0,3.0,12.378343866470628,False
696,3406,68.0,67.0,14.893103479408309,False
697,3408,68.0,67.0,14.893103479408309,False
698,3419,221.0,3.0,14.973146187081845,False
699,3420,224.0,204.0,14.21343964918565,False
700,3422,0.0,0.0,,False
701,3423,101.0,2.75,14.035953322578093,True
702,3428,68.0,67.0,14.893103479408309,False
703,3441,216.0,128.0,14.950261893248257,False
704,3445,217.0,5.0,14.66719876665277,True
705,3446,23.0,2.0,12.892799258287196,False
706,3448,237.0,3.0,14.888892946871964,False
707,3454,203.0,0.75,14.88818946460588,False
708,3455,0.0,0.0,,False
709,3456,36.0,4.0,13.563967532128366,False
710,3475,200.0,62.75,14.467835744003965,False
711,3478,110.0,25.0,14.457785408150462,False
712,3481,196.0,2.0,15.035419701588564,False
713,3490,11.0,7.0,12.378343866470628,True
714,3499,7.0,2.0,11.520893634619405,False
715,3501,226.0,203.0,13.609224123716487,False
716,3502,3.0,1.0,11.366742954792146,False
717,3503,223.0,3.75,14.576690148916047,False
718,3508,6.0,2.25,11.772208062900312,False
719,3512,221.0,217.5,14.199956298848363,False
720,3513,67.0,0.5,14.472823285515004,False
721,3523,400.0,216.0,15.160982924563909,False
722,3524,197.0,2.5,15.040508771096036,False
723,3526,198.0,1.75,15.045572073052583,False
724,3529,218.0,7.0,14.805327868525923,False
725,3531,220.0,0.0,15.374076140024618,False
726,3537,68.0,67.0,14.893103479408309,False
727,3545,224.0,2.0,15.168951094213087,False
728,3547,68.0,68.0,14.893103479408309,False
729,3563,2.0,1.0,11.366742954792146,False
730,3567,1.0,0.0,11.366742954792146,False
731,3570,19.0,1.0,12.701744021524487,False
732,3575,217.0,13.0,14.800730159277293,False
733,3576,219.0,20.0,14.558590107272428,False
734,3590,19.0,2.0,12.519422464730532,False
735,3596,9.0,1.5,12.177673171008475,False
736,3599,207.0,202.0,14.502237170721296,False
737,3602,220.0,207.75,14.362475228346138,False
738,3603,223.0,3.0,14.828004577196952,False
739,3607,3.0,1.0,11.366742954792146,False
740,3621,224.0,78.25,14.832478857591873,False
741,3627,74.0,1.5,14.061370135562216,False
742,3636,229.0,202.0,14.092414757244176,False
743,3637,221.0,162.75,14.567681078973681,False
744,3642,4.0,2.0,11.366742954792146,False
745,3645,22.0,3.0,12.848347495716363,False
746,3651,4.0,2.0,11.366742954792146,False
747,3657,217.0,202.5,14.261733658544607,False
748,3663,45.0,3.0,13.381645975334411,False
749,3664,1.0,1.0,11.366742954792146,False
750,3665,206.0,44.0,15.085181211147628,False
751,3674,68.0,67.0,14.893103479408309,False
752,3681,0.0,0.0,,False
753,3688,68.0,67.0,14.893103479408309,False
754,3691,68.0,50.25,14.893103479408309,False
755,3699,220.0,202.0,14.814460352089196,False
756,3711,7.0,4.0,12.21404081517935,True
757,3717,11.0,6.0,12.378343866470628,True
758,3720,81.0,10.0,12.716669671741164,False
759,3727,81.0,10.0,12.716669671741164,False
760,3729,70.0,13.0,12.619505923287514,False
761,3741,200.0,9.0,14.71915017228487,False
762,3742,11.0,1.5,12.378343866470628,True
763,3745,2.0,1.0,11.366742954792146,False
764,3746,7.0,5.0,11.926358742727569,False
765,3756,219.0,206.0,14.047764483506437,False
766,3766,220.0,1.5,15.150932588710408,False
767,3770,11.0,3.0,12.378343866470628,True
768,3774,81.0,10.0,12.716669671741164,False
769,3775,81.0,12.0,12.716669671741164,False
770,3776,81.0,10.0,12.716669671741164,False
771,3780,204.0,1.0,14.893103479408309,False
772,3791,17.0,4.0,12.408196829620309,False
773,3793,159.0,3.0,14.489737007957066,False
774,3795,68.0,67.0,14.893103479408309,False
775,3799,11.0,4.0,12.378343866470628,True
776,3801,81.0,10.0,12.716669671741164,False
777,3803,215.0,2.5,14.791470833864496,False
778,3807,11.0,4.0,12.378343866470628,True
779,3810,196.0,1.0,15.258563252902773,False
780,3819,68.0,67.0,14.893103479408309,False
781,3823,7.0,4.0,12.21404081517935,True
782,3827,401.0,30.0,15.414794233043404,False
783,3838,29.0,0.0,14.73403878477862,False
784,3840,220.0,3.0,15.150932588710408,False
785,3841,2.0,1.0,11.366742954792146,False
786,3843,68.0,67.0,14.893103479408309,False
787,3852,70.0,37.25,13.669328047786193,False
788,3856,17.0,1.0,12.590518386414264,True
789,3857,220.0,147.5,14.362475228346138,False
790,3858,11.0,7.0,12.155200315156417,True
791,3866,13.0,0.0,12.545397951133793,False
792,3868,222.0,1.75,15.383125975544536,False
793,3870,224.0,152.5,13.888017248751023,False
794,3872,154.0,143.0,14.457785408150462,False
795,3875,216.0,52.0,15.132583450042212,False
796,3882,11.0,6.5,12.378343866470628,True
797,3883,5.0,1.0,12.283033686666302,False
798,3886,219.0,21.5,14.558590107272428,False
799,3887,161.0,56.0,14.83870940734251,False
800,3890,219.0,2.25,15.146376772174547,True
801,3892,220.0,2.25,15.150932588710408,False
802,3893,219.0,197.5,13.983225962368866,False
803,3905,219.0,216.0,14.676373142928812,False
804,3906,9.0,4.0,11.48452599044853,False
805,3909,236.0,1.0,14.884664610762444,False
806,3917,220.0,214.0,14.814460352089196,True
807,3918,220.0,1.0,15.661758212476398,True
808,3925,227.0,217.75,14.712251430593714,False
809,3928,0.0,0.0,,False
810,3929,71.0,22.25,13.683512682778149,False
811,3930,198.0,7.75,14.863250516258628,True
812,3934,159.0,151.5,14.356205615332543,False
813,3938,220.0,49.0,14.275463851356509,False
814,3941,346.0,202.5,15.421422260621815,False
815,3944,23.0,5.0,12.710477701493241,False
816,3948,221.0,202.25,14.685464114630063,False
817,3951,64.0,0.0,14.832478857591873,False
818,3957,206.0,3.0,14.902859654353673,False
819,3958,197.0,1.25,14.858187214302081,False
820,3970,221.0,15.0,14.973146187081845,False
821,3981,217.0,3.0,14.261733658544607,False
822,3986,142.0,107.5,14.019984919399363,False
823,3991,66.0,0.0,15.556397696818573,True
824,4002,134.0,2.0,14.318672605687745,False
825,4006,219.0,1.75,14.964055215380593,False
826,4011,7.0,1.0,12.21404081517935,True
827,4012,11.0,1.0,12.378343866470628,True
828,4014,81.0,12.0,12.716669671741164,False
829,4019,219.0,136.25,14.676373142928812,False
830,4029,222.0,72.0,14.823510187609113,False
831,4030,15.0,1.0,12.283033686666302,False
832,4031,209.0,2.25,14.917317737528903,False
833,4032,17.0,1.0,12.25404614979305,False
834,4033,213.0,2.75,14.648593578821735,False
835,4034,208.0,1.0,15.094843122059364,False
836,4036,11.0,2.0,11.972878758362462,False
837,4042,219.0,217.0,15.146376772174547,False
838,4046,220.0,3.0,14.968611031916453,False
839,4052,84.0,2.25,14.18812184120136,False
840,4058,219.0,168.0,14.676373142928812,False
841,4061,210.0,35.75,14.767940336454302,False
842,4065,205.0,1.75,14.610311392250718,False
843,4071,203.0,2.25,15.070511021399835,False
844,4072,217.0,2.0,14.549415730996387,False
845,4090,68.0,67.5,14.893103479408309,False
846,4101,68.0,67.0,14.893103479408309,False
847,4104,66.0,1.25,14.457785408150462,False
848,4105,53.0,2.0,13.950740507224378,False
849,4112,67.0,1.0,14.472823285515004,False
850,4114,63.0,12.5,13.90043976874958,False
851,4119,68.0,1.0,14.199956298848363,False
852,4120,29.0,7.25,14.73403878477862,False
853,4124,69.0,64.25,13.809089990161352,False
854,4125,178.0,3.0,15.162232143964342,False
855,4135,3.0,2.0,11.772208062900312,False
856,4138,200.0,1.0,14.873300852112129,False
857,4141,221.0,2.0,14.685464114630063,False
858,4145,7.0,2.0,11.926358742727569,False
859,4149,21.0,13.0,12.465355243460257,False
860,4151,215.0,2.0,14.791470833864496,True
861,4156,221.0,12.0,14.567681078973681,False
862,4158,209.0,2.25,15.099639294322857,False
863,4163,17.0,3.0,12.408196829620309,False
864,4176,218.0,16.0,14.554013440245017,False
865,4181,220.0,2.0,15.150932588710408,False
866,4182,23.0,2.25,13.115942809601407,False
867,4188,218.0,205.0,14.554013440245017,False
868,4189,219.0,0.0,15.146376772174547,False
869,4193,15.0,2.0,12.465355243460257,False
870,4195,221.0,21.0,14.685464114630063,False
871,4197,223.0,218.5,14.576690148916047,False
872,4202,13.0,3.0,12.139932843025628,False
873,4203,220.0,154.0,14.814460352089196,True
874,4206,222.0,206.25,14.68997879498459,False
875,4210,205.0,1.0,15.080315021496455,False
876,4217,201.0,1.0,15.060609950417122,False
877,4220,212.0,3.25,15.11389131703006,False
878,4221,386.0,202.0,14.326848050702987,False
879,4226,4.0,1.0,11.366742954792146,False
880,4233,22.0,0.25,13.359173119482353,False
881,4242,219.0,2.5,14.453229591614603,False
882,4244,28.0,2.5,13.31265310384746,False
883,4249,219.0,27.25,14.676373142928812,False
884,4250,204.0,203.0,15.075425036202263,False
885,4256,198.0,20.0,14.575568443806846,False
886,4262,226.0,209.0,14.707836412384596,False
887,4265,0.0,0.0,,False
888,4269,68.0,0.0,15.586250659968254,False
889,4274,0.0,0.0,,False
890,4280,68.0,67.0,14.893103479408309,False
891,4287,68.0,67.0,14.893103479408309,False
892,4306,200.0,197.0,14.71915017228487,False
893,4310,7.0,7.0,12.21404081517935,False
894,4314,217.0,2.75,14.800730159277293,False
895,4319,11.0,6.5,12.378343866470628,False
896,4321,7.0,2.0,12.21404081517935,True
897,4323,11.0,4.0,12.378343866470628,False
898,4331,70.0,10.0,12.619505923287514,False
899,4335,11.0,2.5,12.378343866470628,True
900,4339,11.0,2.0,12.378343866470628,True
901,4340,7.0,5.0,12.21404081517935,True
902,4342,11.0,5.0,12.378343866470628,True
903,4348,11.0,0.5,12.378343866470628,True
904,4352,7.0,1.0,12.21404081517935,True
905,4358,70.0,10.0,12.619505923287514,False
906,4363,81.0,10.0,12.716669671741164,False
907,4367,70.0,10.0,12.619505923287514,False
908,4376,81.0,10.0,12.716669671741164,False
909,4383,70.0,10.0,12.619505923287514,False
910,4385,70.0,10.0,12.619505923287514,False
911,4393,222.0,6.0,14.20447097920289,False
912,4400,69.0,17.5,13.991411546955305,False
913,4407,153.0,3.5,14.787742963750482,False
914,4410,221.0,114.0,14.567681078973681,False
915,4421,3.0,2.0,11.366742954792146,False
916,4429,68.0,67.0,14.893103479408309,False
917,4432,68.0,68.0,14.893103479408309,False
918,4437,7.0,5.0,12.21404081517935,True
919,4440,65.0,2.0,14.154835863567893,False
920,4444,81.0,10.0,12.716669671741164,False
921,4446,81.0,10.0,12.716669671741164,False
922,4450,7.0,1.75,11.926358742727569,False
923,4452,226.0,64.0,14.590053376728214,False
924,4453,203.0,1.5,14.88818946460588,False
925,4454,20.0,2.5,12.570715759118084,False
926,4460,203.0,98.75,14.73403878477862,False
927,4461,68.0,0.0,14.893103479408309,False
928,4464,0.0,0.0,,False
929,4469,81.0,12.0,12.716669671741164,False
930,4473,113.0,0.0,15.400983592944542,False
931,4483,11.0,6.5,12.378343866470628,True
932,4489,7.0,2.5,11.520893634619405,False
933,4495,219.0,79.0,14.676373142928812,False
934,4496,81.0,10.0,12.716669671741164,False
935,4506,1.0,1.0,11.366742954792146,False
936,4509,68.0,67.0,14.893103479408309,False
937,4511,221.0,175.5,14.367010383511529,True
938,4512,203.0,14.75,14.600507392154098,False
939,4513,221.0,3.0,14.818995507254586,False
940,4521,222.0,180.5,14.68997879498459,True
941,4525,224.0,93.5,14.581164429310968,True
942,4531,220.0,119.75,14.362475228346138,False
943,4533,72.0,7.0,13.851649604580148,True
944,4539,220.0,204.5,14.814460352089196,False
945,4541,11.0,2.5,12.378343866470628,True
946,4562,201.0,164.0,14.878288393623167,True
947,4584,201.0,3.0,15.060609950417122,True
948,4588,224.0,2.5,14.986629537419132,False
949,4589,65.0,0.0,14.847983044127838,False
950,4590,11.0,5.5,12.378343866470628,True
951,4591,7.0,3.0,12.21404081517935,True
952,4595,219.0,165.25,14.676373142928812,False
953,4596,215.0,64.0,14.657939441239973,False
954,4598,11.0,2.5,11.972878758362462,False
955,4599,211.0,0.0,15.109163175834112,False
956,4601,205.0,101.5,14.743842784875241,False
957,4602,7.0,5.0,12.619505923287514,True
958,4613,222.0,177.0,14.572195759328206,False
959,4617,204.0,189.0,14.605421406956527,True
960,4622,208.0,62.75,14.758370885438152,True
961,4627,3.0,1.5,11.366742954792146,False
962,4628,221.0,200.75,14.567681078973681,False
963,4631,219.0,137.5,14.809904535553335,False
964,4632,198.0,32.5,15.045572073052583,False
965,4638,7.0,0.75,12.21404081517935,True
966,4640,11.0,7.0,12.378343866470628,True
967,4641,5.0,1.0,12.283033686666302,True
968,4648,7.0,5.0,12.21404081517935,True
969,4649,218.0,52.75,14.6717964759014,False
970,4652,7.0,5.0,12.21404081517935,True
971,4655,220.0,204.0,14.680928959464673,True
972,4657,221.0,6.5,14.685464114630063,False
973,4660,218.0,3.0,15.141800105147135,False
974,4661,330.0,202.0,15.374076140024618,False
975,4667,217.0,2.75,15.137202395898505,True
976,4670,11.0,4.0,12.378343866470628,True
977,4680,0.0,0.0,,False
978,4682,220.0,196.5,14.814460352089196,False
979,4688,219.0,57.5,15.146376772174547,False
980,4692,74.0,3.0,14.061370135562216,True
981,4696,1.0,1.0,11.366742954792146,False
982,4703,11.0,3.0,12.378343866470628,False
983,4708,11.0,2.5,12.378343866470628,False
984,4719,11.0,7.0,12.378343866470628,True
985,4722,242.0,1.5,15.469386319828942,False
986,4726,220.0,201.5,14.814460352089196,False
987,4729,206.0,155.25,14.615177581901893,False
988,4736,5.0,1.0,11.877568578558138,False
989,4739,4.0,1.25,11.366742954792146,False
990,4743,16.0,3.0,11.836746584037883,False
991,4748,214.0,3.0,14.653277428134162,False
992,4752,224.0,5.0,14.475803913653142,False
993,4759,2.0,1.0,11.366742954792146,False
994,4760,221.0,216.0,14.2799990065219,False
995,4767,226.0,65.0,14.389382681266062,False
996,4768,213.0,1.0,15.118597208067472,False
997,4769,222.0,2.0,14.130363007049167,False
998,4773,221.0,196.25,14.12584832669464,False
999,4774,220.0,217.75,14.362475228346138,False
1000,4777,200.0,100.0,14.873300852112129,False
1001,4781,203.0,2.0,15.070511021399835,False
1002,4784,224.0,29.75,14.832478857591873,False
1003,4795,42.0,2.0,13.494974660641414,False
1004,4798,203.0,1.25,15.581336645165825,False
1005,4802,68.0,67.0,14.893103479408309,False
1006,4814,211.0,197.5,14.521376510931994,False
1007,4818,68.0,67.0,14.893103479408309,False
1008,4821,68.0,67.0,14.893103479408309,False
1009,4827,68.0,67.0,14.893103479408309,False
1010,4829,198.0,2.0,14.709099836431369,False
1011,4830,68.0,67.25,14.893103479408309,False
1012,4837,169.0,3.5,14.550731520659907,False
1013,4840,220.0,143.5,14.563145923808289,False
1014,4841,331.0,68.0,14.97163675283299,False
1015,4845,67.0,2.0,13.961997661749013,False
1016,4847,6.0,1.5,12.059890135352092,False
1017,4849,5.0,1.0,11.877568578558138,False
1018,4860,219.0,0.0,15.146376772174547,False
1019,4862,68.0,1.0,14.487638371300145,False
1020,4863,2.0,1.0,11.366742954792146,False
1021,4870,2.0,0.5,11.366742954792146,False
1022,4871,65.0,1.0,14.442517936019675,False
1023,4874,68.0,1.0,14.199956298848363,False
1024,4882,111.0,1.0,14.466835243670381,False
1025,4893,0.0,0.0,,False
1026,4896,1.0,0.0,11.366742954792146,False
1027,4916,20.0,1.0,12.570715759118084,False
1028,4917,197.0,0.0,15.040508771096036,False
1029,4918,4.0,1.0,11.654425027243928,False
1030,4927,219.0,1.5,15.146376772174547,False
1031,4933,219.0,3.0,15.146376772174547,False
1032,4937,13.0,1.25,11.98578216319837,False
1033,4938,157.0,21.0,14.6312292909124,True
1034,4939,17.0,11.0,12.813661937728472,True
1035,4952,219.0,214.5,14.964055215380593,False
1036,4954,220.0,0.0,14.814460352089196,False
1037,4957,216.0,1.5,15.132583450042212,False
1038,4963,10.0,2.0,11.877568578558138,False
1039,4968,220.0,3.5,15.374076140024618,False
1040,4970,4.0,1.5,11.366742954792146,False
1041,4986,220.0,166.5,14.680928959464673,False
1042,4987,221.0,13.5,14.973146187081845,False
1043,5004,220.0,3.0,14.814460352089196,False
1044,5011,220.0,1.0,15.374076140024618,False
1045,5017,219.0,193.5,14.676373142928812,False
1046,5021,24.0,2.0,13.158502424020202,False
1047,5033,220.0,2.5,15.150932588710408,False
1048,5037,368.0,197.5,14.384454135064914,False
1049,5042,4.0,1.5,11.366742954792146,False
1050,5044,3.0,2.0,11.366742954792146,False
1051,5045,204.0,1.75,15.298568587516472,False
1052,5058,219.0,131.5,14.453229591614603,False
1053,5064,203.0,1.5,15.293654572714043,False
1054,5069,203.0,9.5,15.070511021399835,False
1055,5070,114.0,0.75,14.493503490752541,False
1056,5075,196.0,2.5,14.85309814479461,False
1057,5078,1.0,1.0,11.366742954792146,False
1058,5082,168.0,1.0,15.104412573075516,False
1059,5087,4.0,2.0,11.366742954792146,False
1060,5095,14.0,4.5,12.619505923287514,False
1061,5100,68.0,67.0,14.893103479408309,False
1062,5108,0.0,0.0,,False
1063,5109,68.0,67.0,14.893103479408309,False
1064,5113,67.0,0.0,15.571435574183113,False
1065,5121,67.0,67.0,15.571435574183113,False
1066,5126,200.0,0.25,15.278765960220293,False
1067,5128,0.0,0.0,,False
1068,5134,0.0,0.0,,False
1069,5138,28.0,2.0,13.31265310384746,False
1070,5139,220.0,203.0,14.362475228346138,False
1071,5141,204.0,3.0,14.893103479408309,False
1072,5147,7.0,5.0,12.21404081517935,True
1073,5149,11.0,7.0,12.378343866470628,True
1074,5152,5.0,3.0,12.283033686666302,True
1075,5155,11.0,6.5,12.378343866470628,True
1076,5157,11.0,5.5,12.378343866470628,True
1077,5158,11.0,5.0,12.378343866470628,True
1078,5171,7.0,5.0,12.21404081517935,True
1079,5175,11.0,5.0,12.378343866470628,True
1080,5177,11.0,1.0,12.378343866470628,True
1081,5183,11.0,5.0,12.666025938922408,True
1082,5184,11.0,5.0,12.378343866470628,True
1083,5187,7.0,3.5,12.619505923287514,False
1084,5188,11.0,7.0,12.378343866470628,True
1085,5192,11.0,1.0,12.378343866470628,True
1086,5203,11.0,4.0,12.378343866470628,True
1087,5212,81.0,10.0,12.716669671741164,False
1088,5216,7.0,5.5,12.21404081517935,True
1089,5218,11.0,1.0,12.378343866470628,True
1090,5226,7.0,5.0,12.21404081517935,True
1091,5230,7.0,5.0,12.21404081517935,True
1092,5234,11.0,4.0,12.378343866470628,False
1093,5242,11.0,2.5,12.378343866470628,True
1094,5249,7.0,3.0,12.21404081517935,True
1095,5250,11.0,2.5,12.378343866470628,True
1096,5251,11.0,1.0,12.378343866470628,True
1097,5252,11.0,4.0,12.378343866470628,True
1098,5255,11.0,2.5,12.378343866470628,True
1099,5257,7.0,0.5,12.619505923287514,False
1100,5259,7.0,2.5,12.21404081517935,True
1101,5271,11.0,1.0,12.378343866470628,False
1102,5275,11.0,3.0,12.378343866470628,True
1103,5279,11.0,5.0,12.378343866470628,True
1104,5280,11.0,1.0,12.378343866470628,True
1105,5285,7.0,1.0,12.21404081517935,True
1106,5286,11.0,4.0,12.378343866470628,True
1107,5289,81.0,10.0,12.716669671741164,False
1108,5295,81.0,10.0,12.716669671741164,False
1109,5297,70.0,10.0,12.619505923287514,False
1110,5302,81.0,13.0,12.716669671741164,False
1111,5303,81.0,13.0,12.716669671741164,False
1112,5304,81.0,10.0,12.716669671741164,False
1113,5307,70.0,10.0,12.619505923287514,False
1114,5321,7.0,5.5,12.21404081517935,True
1115,5322,7.0,1.0,12.21404081517935,False
1116,5324,219.0,203.0,14.676373142928812,True
1117,5330,11.0,4.0,12.378343866470628,False
1118,5331,11.0,1.0,12.378343866470628,True
1119,5332,224.0,206.5,14.69894746496735,False
1120,5342,11.0,3.0,12.378343866470628,True
1121,5347,200.0,3.0,14.71915017228487,False
1122,5349,5.0,1.0,11.877568578558138,False
1123,5350,47.0,1.5,14.118278267834096,False
1124,5359,154.0,2.5,14.611936087977721,False
1125,5363,12.0,1.5,12.242211692146046,False
1126,5365,216.0,1.0,15.35572700135642,False
1127,5368,78.0,16.0,13.931692312253684,False
1128,5377,78.0,1.0,14.62483949281363,True
1129,5379,2.0,1.5,11.366742954792146,False
1130,5384,200.0,22.0,14.873300852112129,False
1131,5386,336.0,4.0,13.964978289887151,False
1132,5387,7.0,5.0,12.21404081517935,False
1133,5391,7.0,3.0,12.21404081517935,False
1134,5398,198.0,0.0,15.045572073052583,False
1135,5401,11.0,1.0,12.666025938922408,True
1136,5404,70.0,10.0,12.619505923287514,False
1137,5405,81.0,12.0,12.716669671741164,False
1138,5408,81.0,10.0,12.716669671741164,False
1139,5418,17.0,1.0,13.101344010180254,False
1140,5420,3.0,1.0,11.772208062900312,True
1141,5430,68.0,67.0,14.893103479408309,False
1142,5436,112.0,12.5,14.293482356859187,True
1143,5441,7.0,1.0,12.21404081517935,True
1144,5447,211.0,1.0,15.332306727148323,False
1145,5448,11.0,1.0,12.378343866470628,True
1146,5452,144.0,0.0,16.336556254368148,False
1147,5453,204.0,28.0,14.605421406956527,False
1148,5455,67.0,67.0,15.571435574183113,False
1149,5461,11.0,2.5,12.378343866470628,True
1150,5462,11.0,1.0,12.666025938922408,True
1151,5464,70.0,10.0,12.619505923287514,False
1152,5466,11.0,5.0,12.378343866470628,True
1153,5474,11.0,7.0,12.378343866470628,True
1154,5476,11.0,5.5,12.378343866470628,True
1155,5488,11.0,1.0,12.378343866470628,True
1156,5492,66.0,1.5,14.457785408150462,False
1157,5497,6.0,0.0,12.465355243460257,False
1158,5502,3.0,3.0,11.366742954792146,False
1159,5519,11.0,1.0,12.378343866470628,True
1160,5522,68.0,68.0,14.893103479408309,False
1161,5533,11.0,7.0,12.378343866470628,True
1162,5539,219.0,3.5,14.357919411810277,False
1163,5545,206.0,155.0,14.748708974526414,False
1164,5546,220.0,210.25,14.968611031916453,False
1165,5547,223.0,215.25,14.69447318457243,True
1166,5555,219.0,200.75,14.676373142928812,False
1167,5561,16.0,3.0,12.529893764597828,True
1168,5564,220.0,44.0,15.150932588710408,False
1169,5570,11.0,3.0,12.378343866470628,True
1170,5579,11.0,7.0,12.378343866470628,True
1171,5580,7.0,1.0,12.21404081517935,True
1172,5583,159.0,140.25,14.489737007957066,False
1173,5588,7.0,1.0,12.21404081517935,True
1174,5608,27.0,13.0,12.87082035156842,True
1175,5610,199.0,128.5,14.714137630461327,True
1176,5614,198.0,1.75,15.045572073052583,False
1177,5615,200.0,74.25,14.873300852112129,False
1178,5619,28.0,3.0,13.31265310384746,True
1179,5626,0.0,0.0,,False
1180,5627,62.0,0.0,15.493877339837239,False
1181,5630,11.0,5.5,12.378343866470628,True
1182,5633,5.0,0.0,12.283033686666302,True
1183,5634,11.0,2.5,12.666025938922408,False
1184,5635,11.0,1.0,12.378343866470628,True
1185,5638,11.0,1.0,12.378343866470628,True
1186,5645,337.0,175.0,15.107384343464673,True
1187,5646,219.0,215.25,14.964055215380593,True
1188,5655,67.0,0.0,14.472823285515004,False
1189,5659,11.0,1.0,12.378343866470628,False
1190,5660,226.0,134.25,13.290770392597953,False
1191,5661,219.0,37.25,13.983225962368866,False
1192,5663,2.0,0.0,11.366742954792146,False
1193,5675,220.0,15.0,14.680928959464673,True
1194,5681,217.0,6.5,14.954880839104552,False
1195,5682,3.0,1.0,11.366742954792146,True
1196,5683,66.0,8.5,13.764638227590517,False
1197,5685,65.0,1.75,13.931692312253684,False
1198,5686,220.0,210.5,14.814460352089196,False
1199,5688,196.0,1.0,15.546245325354555,True
1200,5693,11.0,3.0,12.378343866470628,True
1201,5698,11.0,6.0,12.378343866470628,True
1202,5700,11.0,7.0,12.378343866470628,True
1203,5702,11.0,1.0,12.378343866470628,True
1204,5706,11.0,1.0,12.378343866470628,True
1205,5707,11.0,1.5,12.378343866470628,True
1206,5713,213.0,115.25,14.782124971446258,True
1207,5714,28.0,1.0,13.600335176299241,False
1208,5717,220.0,199.25,14.814460352089196,False
1209,5720,7.0,5.5,12.21404081517935,True
1210,5727,65.0,1.0,14.154835863567893,False
1211,5734,220.0,0.75,15.374076140024618,False
1212,5735,3.0,3.0,11.772208062900312,False
1213,5739,11.0,5.5,12.378343866470628,True
1214,5741,220.0,8.5,15.150932588710408,False
1215,5745,11.0,5.5,12.378343866470628,True
1216,5747,204.0,102.5,14.893103479408309,False
1217,5750,220.0,217.0,14.968611031916453,False
1218,5751,135.0,37.5,14.326107584175263,False
